city;lat;lng;country;iso2;iso3
Erzincan;39.7526;39.4928;Turkey;AS;TUR
Ağrı;39.7198;43.0513;Turkey;AS;TUR
Muş;38.749;41.4969;Turkey;AS;TUR
İzmir;38.4361;27.1518;Turkey;AS;TUR
Van;38.4954;43.4;Turkey;AS;TUR
Kars;40.6085;43.0975;Turkey;AS;TUR
Diyarbakır;37.9204;40.23;Turkey;AS;TUR
Erzurum;39.9204;41.29;Turkey;AS;TUR
Lüleburgaz;41.4067;27.3552;Turkey;AS;TUR
Bursa;40.2;29.07;Turkey;AS;TUR
Çanakkale;40.1459;26.4064;Turkey;AS;TUR
Mersin;36.8004;34.6128;Turkey;AS;TUR
Tarsus;36.9204;34.88;Turkey;AS;TUR
Tatvan;38.5066;42.2816;Turkey;AS;TUR
Nusaybin;37.075;41.2184;Turkey;AS;TUR
Ordu;41.0004;37.8699;Turkey;AS;TUR
Siirt;37.944;41.933;Turkey;AS;TUR
Ereğli;37.5063;34.0517;Turkey;AS;TUR
Şanlıurfa;37.17;38.795;Turkey;AS;TUR
Port-of-Spain;10.652;-61.517;Trinidad And Tobago;NA;TTO
Arima;10.6374;-61.2823;Trinidad And Tobago;NA;TTO
Aranguez;10.6472;-61.4461;Trinidad And Tobago;NA;TTO
Chaguanas;10.5167;-61.4167;Trinidad And Tobago;NA;TTO
Couva;10.4232;-61.4618;Trinidad And Tobago;NA;TTO
Debe;10.2085;-61.4527;Trinidad And Tobago;NA;TTO
Diego Martin;10.7208;-61.5662;Trinidad And Tobago;NA;TTO
Point Fortin;10.1741;-61.6841;Trinidad And Tobago;NA;TTO
Princes Town;10.2718;-61.371;Trinidad And Tobago;NA;TTO
Rio Claro;10.3059;-61.1756;Trinidad And Tobago;NA;TTO
San Fernando;10.2805;-61.4594;Trinidad And Tobago;NA;TTO
Sangre Grande;10.5871;-61.1322;Trinidad And Tobago;NA;TTO
Scarborough;11.1811;-60.7333;Trinidad And Tobago;NA;TTO
Siparia;10.1453;-61.5074;Trinidad And Tobago;NA;TTO
Tunapuna;10.6524;-61.3888;Trinidad And Tobago;NA;TTO
Funafuti;-8.5167;179.2166;Tuvalu;OC;TUV
Taipei;25.0358;121.5683;Taiwan;AS;TWN
Magong;23.5667;119.5833;Taiwan;AS;TWN
Pingtung;22.6817;120.4817;Taiwan;AS;TWN
Bade;24.9575;121.2989;Taiwan;AS;TWN
Hualien;23.9837;121.6;Taiwan;AS;TWN
Miaoli;24.57;120.82;Taiwan;AS;TWN
Zhubei;24.8333;121.0119;Taiwan;AS;TWN
Yangmei;24.9167;121.15;Taiwan;AS;TWN
Taitung;22.7554;121.14;Taiwan;AS;TWN
Taoyuan;24.9889;121.3111;Taiwan;AS;TWN
Pingzhen;24.9439;121.2161;Taiwan;AS;TWN
Zhongli;24.965;121.2168;Taiwan;AS;TWN
Taibao;23.45;120.3333;Taiwan;AS;TWN
Yilan;24.75;121.75;Taiwan;AS;TWN
Changhua;24.0734;120.5134;Taiwan;AS;TWN
Nantou;23.9167;120.6833;Taiwan;AS;TWN
Douliou;23.7075;120.5439;Taiwan;AS;TWN
Puzi;23.4611;120.2419;Taiwan;AS;TWN
Hsinchu;24.8168;120.9767;Taiwan;AS;TWN
Chiayi;23.4755;120.4351;Taiwan;AS;TWN
Banqiao;25.0143;121.4672;Taiwan;AS;TWN
Taichung;24.1521;120.6817;Taiwan;AS;TWN
Keelung;25.1333;121.7333;Taiwan;AS;TWN
Tainan;23.0;120.2;Taiwan;AS;TWN
Kaohsiung;22.6333;120.2666;Taiwan;AS;TWN
Jincheng;24.4341;118.3171;Taiwan;AS;TWN
Nangan;26.1504;119.9328;Taiwan;AS;TWN
Sumbawanga;-7.9596;31.62;Tanzania;AF;TZA
Mtwara;-10.2696;40.19;Tanzania;AF;TZA
Koani;-6.1333;39.2833;Tanzania;AF;TZA
Mbeya;-8.89;33.43;Tanzania;AF;TZA
Zanzibar;-6.16;39.2;Tanzania;AF;TZA
Uvinza;-5.1196;30.39;Tanzania;AF;TZA
Musoma;-1.4896;33.8;Tanzania;AF;TZA
Tanga;-5.07;39.09;Tanzania;AF;TZA
Kigoma;-4.8796;29.61;Tanzania;AF;TZA
Kakonko;-3.2796;30.96;Tanzania;AF;TZA
Moshi;-3.3396;37.34;Tanzania;AF;TZA
Arusha;-3.36;36.67;Tanzania;AF;TZA
Lindi;-10.0;39.7;Tanzania;AF;TZA
Kilindoni;-7.9163;39.65;Tanzania;AF;TZA
Kibiti;-7.7296;38.95;Tanzania;AF;TZA
Mikumi;-7.3996;36.98;Tanzania;AF;TZA
Chake Chake;-5.2395;39.77;Tanzania;AF;TZA
Kasulu;-4.5796;30.1;Tanzania;AF;TZA
Biharamulo;-2.6296;31.31;Tanzania;AF;TZA
Bukoba;-1.3196;31.8;Tanzania;AF;TZA
Iringa;-7.7696;35.69;Tanzania;AF;TZA
Songea;-10.68;35.65;Tanzania;AF;TZA
Ngara;-2.4695;30.65;Tanzania;AF;TZA
Mwanza;-2.52;32.93;Tanzania;AF;TZA
Wete;-5.0635;39.7258;Tanzania;AF;TZA
Babati;-4.2195;35.75;Tanzania;AF;TZA
Singida;-4.8196;34.74;Tanzania;AF;TZA
Morogoro;-6.82;37.66;Tanzania;AF;TZA
Tabora;-5.02;32.8;Tanzania;AF;TZA
Dodoma;-6.1833;35.75;Tanzania;AF;TZA
Dar es Salaam;-6.8;39.2683;Tanzania;AF;TZA
Ifakara;-8.1296;36.68;Tanzania;AF;TZA
Tunduma;-9.2846;32.7749;Tanzania;AF;TZA
Tunduru;-11.0896;37.37;Tanzania;AF;TZA
Itigi;-5.6996;34.48;Tanzania;AF;TZA
Masasi;-10.7296;38.7999;Tanzania;AF;TZA
Kipili;-7.4329;30.6;Tanzania;AF;TZA
Tukuyu;-9.2496;33.64;Tanzania;AF;TZA
Manyoni;-5.7796;34.9;Tanzania;AF;TZA
Mbamba Bay;-11.2829;34.7666;Tanzania;AF;TZA
Nzega;-4.2096;33.18;Tanzania;AF;TZA
Ngorongoro;-3.2496;35.52;Tanzania;AF;TZA
Kanyato;-4.4565;30.2614;Tanzania;AF;TZA
Kilosa;-6.8396;36.99;Tanzania;AF;TZA
Same;-4.0696;37.72;Tanzania;AF;TZA
Sikonge;-5.6295;32.77;Tanzania;AF;TZA
Korogwe;-5.0896;38.54;Tanzania;AF;TZA
Bagamoyo;-6.4396;38.89;Tanzania;AF;TZA
Kibaha;-6.7667;38.9167;Tanzania;AF;TZA
Mpwapwa;-6.3496;36.48;Tanzania;AF;TZA
Oldeani;-3.3496;35.55;Tanzania;AF;TZA
Karema;-6.8162;30.4333;Tanzania;AF;TZA
Nyahanga;-2.3829;33.55;Tanzania;AF;TZA
Mbulu;-3.8496;35.53;Tanzania;AF;TZA
Kahama;-3.8196;32.58;Tanzania;AF;TZA
Shinyanga;-3.6596;33.42;Tanzania;AF;TZA
Vwawa;-9.1081;32.9347;Tanzania;AF;TZA
Bariadi;-2.8069;33.9878;Tanzania;AF;TZA
Geita;-2.8662;32.1666;Tanzania;AF;TZA
Mahonda;-5.9897;39.2519;Tanzania;AF;TZA
Mkokotoni;-5.879;39.26;Tanzania;AF;TZA
Mpanda;-6.3596;31.05;Tanzania;AF;TZA
Njombe;-9.3296;34.77;Tanzania;AF;TZA
